Unnamed: 0,narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,grid_location,prior_grid,lhand_vposition,lhand_hposition,rhand_vposition,rhand_hposition,hand_in_use,Unnamed: 22
2774,P02_104_3,P02,P02_104,00:14.4,00:13.9,00:15.2,697,762,put pasta and tupperware down,put,1,pasta,45,"['pasta', 'tupperware']","[45, 23]",,,,,,,,
2785,P02_104_4,P02,P02_104,00:18.7,00:18.4,00:19.2,919,960,turn light on,turn-on,6,light,114,['light'],[114],,,,,,,,
2796,P02_104_5,P02,P02_104,00:21.2,00:21.1,00:22.4,1055,1117,pick up pan,pick-up,0,pan,5,['pan'],[5],,,,,,,,
2807,P02_104_6,P02,P02_104,00:23.4,00:23.6,00:24.8,1179,1241,put pan on stove,put-on,1,pan,5,"['pan', 'stove']","[5, 24]",,,,,,,,
2818,P02_104_7,P02,P02_104,00:26.7,00:25.6,00:27.2,1277,1359,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],,,,,,,,
2829,P02_104_8,P02,P02_104,00:27.9,00:27.3,00:27.8,1363,1389,open kettle,open,3,kettle,44,['kettle'],[44],,,,,,,,
2840,P02_104_9,P02,P02_104,00:29.4,00:29.5,00:30.9,1474,1545,open tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
2671,P02_104_10,P02,P02_104,00:32.9,00:30.7,00:36.5,1534,1824,fill kettle with water,fill,26,kettle,44,"['kettle', 'water']","[44, 27]",,,,,,,,
2682,P02_104_11,P02,P02_104,00:36.7,00:36.5,00:37.3,1822,1862,close tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
2693,P02_104_12,P02,P02_104,00:37.4,00:37.5,00:38.8,1872,1938,close kettle,close,4,kettle,44,['kettle'],[44],,,,,,,,
2704,P02_104_13,P02,P02_104,00:39.7,00:38.8,00:39.8,1939,1988,put kettle down,put-down,1,kettle,44,['kettle'],[44],,,,,,,,
2715,P02_104_14,P02,P02_104,00:42.2,00:40.5,00:43.0,2022,2151,switch on kettle,switch-on,6,kettle,44,['kettle'],[44],,,,,,,,
2726,P02_104_15,P02,P02_104,00:43.4,00:43.5,00:45.3,2176,2263,pick up glove,pick-up,0,glove,60,['glove'],[60],,,,,,,,
2737,P02_104_16,P02,P02_104,00:45.9,00:45.4,00:46.8,2268,2341,hang glove,hang,41,glove,60,['glove'],[60],,,,,,,,
2748,P02_104_17,P02,P02_104,00:49.9,00:47.3,00:50.5,2365,2527,remove pasta packaging,remove,12,packaging:pasta,26,['packaging:pasta'],[26],,,,,,,,
2759,P02_104_18,P02,P02_104,00:51.2,00:50.6,00:53.0,2529,2651,check recipe,check,24,recipe,149,['recipe'],[149],,,,,,,,
2762,P02_104_19,P02,P02_104,00:53.7,00:53.0,01:02.1,2651,3102,open packaging,open,3,packaging,26,['packaging'],[26],,,,,,,,
2766,P02_104_22,P02,P02_104,01:05.7,01:03.0,01:06.5,3150,3327,close bin,close,4,bin,36,['bin'],[36],,,,,,,,
2764,P02_104_20,P02,P02_104,01:03.7,01:03.9,01:05.0,3194,3251,open bin,open,3,bin,36,['bin'],[36],,,,,,,,
2765,P02_104_21,P02,P02_104,01:05.2,01:04.9,01:05.9,3246,3295,throw cover,throw,13,cover,89,['cover'],[89],,,,,,,,
2767,P02_104_23,P02,P02_104,01:07.9,01:07.5,01:09.6,3376,3478,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
2768,P02_104_24,P02,P02_104,01:15.2,01:11.1,01:17.6,3554,3882,pick up strainer,pick-up,0,strainer,39,['strainer'],[39],,,,,,,,
2769,P02_104_25,P02,P02_104,01:17.9,01:15.9,01:21.0,3793,4051,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
2770,P02_104_26,P02,P02_104,01:22.4,01:20.9,01:22.8,4043,4142,put strainer down,put-down,1,strainer,39,['strainer'],[39],,,,,,,,
2771,P02_104_27,P02,P02_104,01:25.9,01:22.9,01:26.2,4144,4308,put pot on stove,put-on,1,pot,29,"['pot', 'stove']","[29, 24]",,,,,,,,
2772,P02_104_28,P02,P02_104,01:29.2,01:28.5,01:30.0,4425,4499,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
2773,P02_104_29,P02,P02_104,01:31.7,01:30.0,01:32.8,4500,4641,pick up salt,pick-up,0,salt,38,['salt'],[38],,,,,,,,
2775,P02_104_30,P02,P02_104,01:33.2,01:32.8,01:33.7,4641,4684,put salt down,put-down,1,salt,38,['salt'],[38],,,,,,,,
2776,P02_104_31,P02,P02_104,01:33.7,01:33.7,01:34.9,4682,4745,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
2777,P02_104_32,P02,P02_104,01:35.7,01:35.4,01:37.3,4771,4865,open tupperware,open,3,tupperware,23,['tupperware'],[23],,,,,,,,
2778,P02_104_33,P02,P02_104,01:37.4,01:37.4,01:38.2,4872,4909,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
2779,P02_104_34,P02,P02_104,01:38.7,01:38.3,01:38.8,4917,4939,pick up salt,pick-up,0,salt,38,['salt'],[38],,,,,,,,
2780,P02_104_35,P02,P02_104,01:39.4,01:38.7,01:41.8,4936,5090,put salt on meat,put-on,1,salt,38,"['salt', 'meat']","[38, 28]",,,,,,,,
2781,P02_104_36,P02,P02_104,01:41.7,01:41.4,01:42.4,5072,5122,put down salt,put-down,1,salt,38,['salt'],[38],,,,,,,,
2782,P02_104_37,P02,P02_104,01:44.7,01:44.4,01:45.7,5219,5287,pick up cutlery,pick-up,0,cutlery,58,['cutlery'],[58],,,,,,,,
2783,P02_104_38,P02,P02_104,01:47.7,01:47.4,01:48.4,5369,5419,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
2784,P02_104_39,P02,P02_104,01:48.7,01:48.4,01:49.4,5422,5468,put wooden spoon in drawer,put-in,5,spoon:wooden,1,"['spoon:wooden', 'drawer']","[1, 8]",,,,,,,,
2786,P02_104_40,P02,P02_104,01:49.4,01:49.1,01:50.5,5454,5527,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
2788,P02_104_42,P02,P02_104,01:54.9,01:53.7,01:55.3,5685,5766,put knife in drawer,put-in,5,knife,4,"['knife', 'drawer']","[4, 8]",,,,,,,,
2787,P02_104_41,P02,P02_104,01:53.7,01:53.7,01:55.1,5684,5757,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
2789,P02_104_43,P02,P02_104,01:55.7,01:55.3,01:56.6,5767,5829,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
2790,P02_104_44,P02,P02_104,02:00.2,01:59.5,02:02.3,5977,6114,turn on stove,turn-on,6,stove,24,['stove'],[24],"(4,2)",,-1,-1,1,0,right,
2791,P02_104_45,P02,P02_104,02:26.7,02:26.0,02:26.9,7298,7346,turn off kettle,turn-off,8,kettle,44,['kettle'],[44],,,,,,,,
2792,P02_104_46,P02,P02_104,02:27.4,02:26.8,02:27.8,7341,7391,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],,,,,,,,
2793,P02_104_47,P02,P02_104,02:31.4,02:28.7,02:32.2,7434,7610,turn on stove,turn-on,6,stove,24,['stove'],[24],,,,,,,,
2794,P02_104_48,P02,P02_104,02:34.9,02:33.4,02:35.1,7672,7755,turn off stove,turn-off,8,stove,24,['stove'],[24],,,,,,,,
2795,P02_104_49,P02,P02_104,02:35.9,02:35.0,02:37.7,7751,7885,put kettle down,put-down,1,kettle,44,['kettle'],[44],,,,,,,,
2797,P02_104_50,P02,P02_104,02:38.2,02:37.9,02:38.7,7893,7936,pick up pan,pick-up,0,pan,5,['pan'],[5],,,,,,,,
2798,P02_104_51,P02,P02_104,02:38.9,02:38.8,02:39.7,7939,7986,put pan down,put-down,1,pan,5,['pan'],[5],,,,,,,,
2799,P02_104_52,P02,P02_104,02:40.2,02:39.1,02:41.7,7955,8087,turn on stove,turn-on,6,stove,24,['stove'],[24],"(4,2)",,-1,-1,1,0,right,
2800,P02_104_53,P02,P02_104,02:42.7,02:42.7,02:43.9,8132,8195,pick kettle,pick,0,kettle,44,['kettle'],[44],,,,,,,,
2801,P02_104_54,P02,P02_104,02:43.9,02:44.5,02:49.9,8225,8497,pour water from kettle into pan,pour-from,9,water,27,"['water', 'kettle', 'pan']","[27, 44, 5]",,,,,,,,
2802,P02_104_55,P02,P02_104,02:50.9,02:50.4,02:53.5,8522,8673,put down kettle,put-down,1,kettle,44,['kettle'],[44],,,,,,,,
2803,P02_104_56,P02,P02_104,02:59.7,02:58.8,03:00.2,8938,9011,check heat,check,24,heat,65,['heat'],[65],,,,,,,,
2804,P02_104_57,P02,P02_104,03:07.4,03:06.5,03:08.2,9323,9412,check heat,check,24,heat,65,['heat'],[65],,,,,,,,
2805,P02_104_58,P02,P02_104,03:08.9,03:08.3,03:10.1,9417,9507,open extractor fan,open,3,fan:extractor,179,['fan:extractor'],[179],,,,,,,,
2806,P02_104_59,P02,P02_104,03:11.7,03:10.1,03:11.9,9506,9597,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23],,,,,,,,
2808,P02_104_60,P02,P02_104,03:14.2,03:12.4,03:15.5,9617,9773,pick up meat,pick-up,0,meat,28,['meat'],[28],,,,,,,,
2809,P02_104_61,P02,P02_104,03:17.4,03:14.9,03:18.3,9743,9916,put meat in pan,put-in,5,meat,28,"['meat', 'pan']","[28, 5]","(4,2)",,-1,-1,0,0,right,
2810,P02_104_62,P02,P02_104,03:18.9,03:18.6,03:19.6,9928,9982,put tupperware down,put,1,tupperware,23,['tupperware'],[23],,,,,,,,
2811,P02_104_63,P02,P02_104,03:26.7,03:26.1,03:27.7,10306,10386,pick up pasta,pick-up,0,pasta,45,['pasta'],[45],,,,,,,,
2812,P02_104_64,P02,P02_104,03:29.7,03:27.7,03:30.2,10385,10509,put pasta in pot,put-in,5,pasta,45,"['pasta', 'pot']","[45, 29]",,,,,,,,
2813,P02_104_65,P02,P02_104,03:33.9,03:34.4,03:34.9,10718,10747,open bin,open,3,bin,36,['bin'],[36],,,,,,,,
2814,P02_104_66,P02,P02_104,03:34.7,03:35.0,03:35.5,10751,10776,throw packaging,throw,13,packaging,26,['packaging'],[26],,,,,,,,
2815,P02_104_67,P02,P02_104,03:35.7,03:35.4,03:37.0,10772,10849,close bin,close,4,bin,36,['bin'],[36],,,,,,,,
2816,P02_104_68,P02,P02_104,03:38.4,03:38.0,03:38.9,10901,10945,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
2817,P02_104_69,P02,P02_104,03:39.9,03:39.8,03:40.3,10989,11017,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2819,P02_104_70,P02,P02_104,03:41.2,03:40.7,03:42.0,11033,11098,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
2820,P02_104_71,P02,P02_104,03:43.9,03:42.5,03:49.1,11127,11454,stir pasta in pan,stir-in,10,pasta,45,"['pasta', 'pan']","[45, 5]","(4,2)",,-1,-1,0,0,right,
2821,P02_104_72,P02,P02_104,03:48.9,03:48.7,03:49.9,11437,11497,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2822,P02_104_73,P02,P02_104,03:52.2,03:51.9,03:52.8,11595,11642,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23],,,,,,,,
2823,P02_104_74,P02,P02_104,03:53.2,03:53.7,03:54.5,11683,11724,open tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
2824,P02_104_75,P02,P02_104,03:54.4,03:54.4,03:56.0,11718,11802,rinse tupperware,rinse,2,tupperware,23,['tupperware'],[23],,,,,,,,
2825,P02_104_76,P02,P02_104,03:57.7,03:57.6,03:58.0,11880,11901,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],,,,,,,,
2826,P02_104_77,P02,P02_104,03:58.7,03:57.9,03:59.4,11895,11972,open tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
2827,P02_104_78,P02,P02_104,03:59.7,03:59.4,04:01.6,11971,12082,soak sponge,soak,56,sponge,9,['sponge'],[9],,,,,,,,
2828,P02_104_79,P02,P02_104,04:01.9,04:01.8,04:02.3,12087,12117,close tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
2830,P02_104_80,P02,P02_104,04:06.4,04:02.7,04:12.0,12135,12598,sponge tupperware,sponge,2,tupperware,23,['tupperware'],[23],,,,,,,,
2831,P02_104_81,P02,P02_104,04:12.2,04:12.1,04:12.6,12607,12631,put sponge down,put-down,1,sponge,9,['sponge'],[9],,,,,,,,
2832,P02_104_82,P02,P02_104,04:12.7,04:12.3,04:13.9,12613,12694,open tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
2833,P02_104_83,P02,P02_104,04:14.7,04:13.7,04:21.7,12685,13084,rinse tupperware,rinse,2,tupperware,23,['tupperware'],[23],,,,,,,,
2834,P02_104_84,P02,P02_104,04:22.2,04:21.5,04:22.5,13076,13124,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],,,,,,,,
2835,P02_104_85,P02,P02_104,04:22.7,04:22.2,04:25.4,13111,13269,soak sponge,soak,56,sponge,9,['sponge'],[9],,,,,,,,
2836,P02_104_86,P02,P02_104,04:25.7,04:24.2,04:25.9,13211,13297,close tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
2837,P02_104_87,P02,P02_104,04:27.2,04:27.3,04:28.1,13364,13405,pick up washing liquid,pick-up,0,liquid:washing,22,['liquid:washing'],[22],,,,,,,,
2838,P02_104_88,P02,P02_104,04:28.2,04:28.2,04:29.3,13409,13463,put washing liquid on sponge,put,1,liquid:washing,22,"['liquid:washing', 'sponge']","[22, 9]",,,,,,,,
2839,P02_104_89,P02,P02_104,04:29.2,04:29.2,04:29.8,13462,13489,put down washing liquid,put-down,1,liquid:washing,22,['liquid:washing'],[22],,,,,,,,
2841,P02_104_90,P02,P02_104,04:30.2,04:30.0,04:44.0,13499,14197,sponge tupperware,sponge,2,tupperware,23,['tupperware'],[23],,,,,,,,
2842,P02_104_91,P02,P02_104,04:44.2,04:43.9,04:44.5,14193,14225,put down sponge,put-down,1,sponge,9,['sponge'],[9],,,,,,,,
2843,P02_104_92,P02,P02_104,04:45.2,04:44.6,04:45.8,14229,14292,open tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
2844,P02_104_93,P02,P02_104,04:45.9,04:45.6,05:01.5,14280,15077,rinse tupperware,rinse,2,tupperware,23,['tupperware'],[23],,,,,,,,
2845,P02_104_94,P02,P02_104,05:01.9,05:01.6,05:02.5,15078,15124,close tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
2846,P02_104_95,P02,P02_104,05:02.9,05:02.3,05:03.9,15113,15197,put down tap,put-down,1,tap,0,['tap'],[0],,,,,,,,
2847,P02_104_96,P02,P02_104,05:04.2,05:03.9,05:05.5,15197,15274,pick up tray,pick-up,0,tray,35,['tray'],[35],,,,,,,,
2848,P02_104_97,P02,P02_104,05:05.9,05:06.1,05:06.6,15305,15332,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],,,,,,,,
2849,P02_104_98,P02,P02_104,05:06.7,05:06.7,05:18.7,15332,15934,sponge tray,sponge,2,tray,35,['tray'],[35],,,,,,,,
2850,P02_104_99,P02,P02_104,05:18.4,05:18.5,05:19.0,15927,15951,put down sponge,put-down,1,sponge,9,['sponge'],[9],,,,,,,,
2672,P02_104_100,P02,P02_104,05:19.2,05:19.0,05:20.0,15951,15998,open tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
2673,P02_104_101,P02,P02_104,05:20.2,05:20.0,05:29.2,15998,16462,rinse tray,rinse,2,tray,35,['tray'],[35],,,,,,,,
2674,P02_104_102,P02,P02_104,05:29.2,05:28.6,05:29.5,16431,16477,close tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
2675,P02_104_103,P02,P02_104,05:30.2,05:30.2,05:31.3,16509,16565,put down tray,put-down,1,tray,35,['tray'],[35],,,,,,,,
2676,P02_104_104,P02,P02_104,05:32.2,05:32.1,05:33.1,16605,16655,shake hand,shake,15,hand,11,['hand'],[11],,,,,,,,
2677,P02_104_105,P02,P02_104,05:33.4,05:33.3,05:35.7,16664,16787,dry hands,dry,14,hand,11,['hand'],[11],,,,,,,,
2678,P02_104_106,P02,P02_104,05:36.2,05:35.8,05:36.8,16789,16841,set off timer,set-off,53,timer,111,['timer'],[111],,,,,,,,
2679,P02_104_107,P02,P02_104,05:38.2,05:37.7,05:38.7,16882,16934,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
2680,P02_104_108,P02,P02_104,05:39.4,05:39.0,05:39.8,16952,16991,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2681,P02_104_109,P02,P02_104,05:40.2,05:39.7,05:40.5,16982,17025,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
2683,P02_104_110,P02,P02_104,05:41.9,05:41.5,05:42.1,17073,17105,hold pan,hold,34,pan,5,['pan'],[5],,,,,,,,
2684,P02_104_111,P02,P02_104,05:42.9,05:42.9,05:48.8,17145,17438,turn meat,turn,23,meat,28,['meat'],[28],"(4,1)",,-1,-1,0,0,right,
2685,P02_104_112,P02,P02_104,05:48.2,05:46.0,05:54.3,17300,17715,tap meat,tap,32,meat,28,['meat'],[28],"(4,1)","(4,1)",-1,-1,0,0,right,
2686,P02_104_113,P02,P02_104,05:54.7,05:54.5,05:56.0,17725,17801,put wooden spoon down,put,1,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2687,P02_104_114,P02,P02_104,05:57.2,05:56.2,05:59.6,17810,17979,adjust heat,adjust,17,heat,65,['heat'],[65],"(4,2)","(4,1)",-1,-1,0,0,right,
2688,P02_104_115,P02,P02_104,06:00.2,05:59.7,06:00.9,17983,18043,hold pan,hold,34,pan,5,['pan'],[5],"(4,2)","(4,2)",0,0,-1,-1,left,
2689,P02_104_116,P02,P02_104,06:01.7,06:01.6,06:02.7,18081,18133,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2690,P02_104_117,P02,P02_104,06:02.7,06:02.6,06:09.3,18129,18463,stir pasta,stir,10,pasta,45,['pasta'],[45],"(4,2)","(4,2)",-1,-1,0,0,right,
2691,P02_104_118,P02,P02_104,06:09.7,06:09.0,06:10.2,18448,18512,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2692,P02_104_119,P02,P02_104,06:10.9,06:10.7,06:12.8,18532,18639,set timer,set,53,timer,111,['timer'],[111],,,,,,,,
2694,P02_104_120,P02,P02_104,06:16.7,06:16.5,06:18.1,18822,18902,open fridge,open,3,fridge,12,['fridge'],[12],,,,,,,,
2695,P02_104_121,P02,P02_104,06:19.2,06:18.2,06:19.5,18907,18976,pick up cheese,pick-up,0,cheese,32,['cheese'],[32],,,,,,,,
2696,P02_104_122,P02,P02_104,06:19.7,06:19.6,06:21.3,18977,19063,close fridge,close,4,fridge,12,['fridge'],[12],,,,,,,,
2697,P02_104_123,P02,P02_104,06:23.2,06:20.7,06:23.9,19036,19194,put down cheese,put-down,1,cheese,32,['cheese'],[32],,,,,,,,
2698,P02_104_124,P02,P02_104,06:26.2,06:23.9,06:29.5,19192,19473,pick up plate,pick-up,0,plate,2,['plate'],[2],,,,,,,,
2699,P02_104_125,P02,P02_104,06:31.2,06:30.9,06:31.8,19543,19588,move cheese,move,11,cheese,32,['cheese'],[32],,,,,,,,
2700,P02_104_126,P02,P02_104,06:32.2,06:31.9,06:32.9,19593,19644,put down plate,put-down,1,plate,2,['plate'],[2],,,,,,,,
2701,P02_104_127,P02,P02_104,06:36.7,06:36.6,06:37.4,19831,19868,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
2702,P02_104_128,P02,P02_104,06:37.7,06:37.2,06:38.5,19861,19924,pick up knife,pick-up,0,knife,4,['knife'],[4],,,,,,,,
2703,P02_104_129,P02,P02_104,06:38.7,06:38.6,06:39.6,19929,19981,pick up fork,pick-up,0,fork,14,['fork'],[14],,,,,,,,
2705,P02_104_130,P02,P02_104,06:39.7,06:39.7,06:40.3,19986,20016,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
2706,P02_104_131,P02,P02_104,06:43.2,06:40.4,06:44.3,20021,20214,put down knife and fork,put-down,1,knife,4,"['knife', 'fork']","[4, 14]",,,,,,,,
2707,P02_104_132,P02,P02_104,06:44.9,06:44.2,06:45.2,20211,20257,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
2708,P02_104_133,P02,P02_104,06:46.9,06:45.3,06:48.1,20262,20405,move tray,move,11,tray,35,['tray'],[35],,,,,,,,
2709,P02_104_134,P02,P02_104,06:50.7,06:50.2,06:52.7,20510,20636,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
2710,P02_104_135,P02,P02_104,06:54.2,06:51.2,06:54.8,20559,20738,pick up grater,pick-up,0,grater,96,['grater'],[96],,,,,,,,
2711,P02_104_136,P02,P02_104,06:56.9,06:57.0,06:58.2,20848,20909,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
2712,P02_104_137,P02,P02_104,06:58.7,06:58.4,07:00.1,20921,21003,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
2713,P02_104_138,P02,P02_104,07:00.7,06:59.7,07:01.6,20986,21081,put down grater,put-down,1,grater,96,['grater'],[96],,,,,,,,
2714,P02_104_139,P02,P02_104,07:02.2,07:01.7,07:02.6,21086,21130,pick up cheese,pick-up,0,cheese,32,['cheese'],[32],,,,,,,,
2716,P02_104_140,P02,P02_104,07:25.7,07:24.8,07:26.8,22240,22340,pick up scissors,pick-up,0,scissors,79,['scissors'],[79],,,,,,,,
2717,P02_104_141,P02,P02_104,07:28.2,07:27.5,07:29.0,22376,22449,cut cheese packaging open,cut,7,packaging:cheese,26,['packaging:cheese'],[26],,,,,,,,
2718,P02_104_142,P02,P02_104,07:29.7,07:28.3,07:29.8,22416,22490,put down scissors,put-down,1,scissors,79,['scissors'],[79],,,,,,,,
2719,P02_104_143,P02,P02_104,07:30.4,07:29.7,07:35.1,22485,22756,open cheese packaging,open,3,packaging:cheese,26,['packaging:cheese'],[26],,,,,,,,
2720,P02_104_144,P02,P02_104,07:35.4,07:35.2,07:35.9,22761,22795,put down cheese,put-down,1,cheese,32,['cheese'],[32],,,,,,,,
2721,P02_104_145,P02,P02_104,07:37.2,07:37.1,07:37.8,22852,22888,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2722,P02_104_146,P02,P02_104,07:38.2,07:37.7,07:45.9,22885,23294,stir pasta,stir,10,pasta,45,['pasta'],[45],"(4,2)",,-1,-1,0,0,right,
2723,P02_104_147,P02,P02_104,07:46.9,07:45.7,07:47.3,23284,23366,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2724,P02_104_148,P02,P02_104,07:47.7,07:47.7,07:48.7,23384,23434,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2725,P02_104_149,P02,P02_104,07:49.2,07:48.8,07:53.9,23438,23696,tap meat,tap,32,meat,28,['meat'],[28],"(4,2)","(4,2)",-1,-1,0,0,right,
2727,P02_104_150,P02,P02_104,07:55.4,07:54.0,07:56.9,23699,23847,hold down meat with wooden spoon,hold-down,34,meat,28,"['meat', 'spoon:wooden']","[28, 1]",,,,,,,,
2728,P02_104_151,P02,P02_104,07:57.2,07:57.2,07:58.4,23859,23922,put wooden spoon down,put,1,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2729,P02_104_152,P02,P02_104,08:00.9,07:58.0,08:02.2,23900,24109,pick up glove from floor,pick-up,0,glove,60,"['glove', 'floor']","[60, 159]",,,,,,,,
2730,P02_104_153,P02,P02_104,08:03.4,08:02.3,08:07.2,24114,24358,hang glove,hang,41,glove,60,['glove'],[60],,,,,,,,
2731,P02_104_154,P02,P02_104,08:13.2,08:12.9,08:13.6,24645,24680,pick up wooden spoon,pick-up,0,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2732,P02_104_155,P02,P02_104,08:13.7,08:13.9,08:18.0,24695,24901,hold meat down,hold-down,34,meat,28,['meat'],[28],"(4,2)",,-1,-1,0,0,right,
2733,P02_104_156,P02,P02_104,08:18.7,08:18.4,08:20.3,24918,25015,set off timer,set-off,53,timer,111,['timer'],[111],,,,,,,,
2734,P02_104_157,P02,P02_104,08:21.4,08:20.2,08:21.5,25010,25072,turn off heat,turn-off,8,heat,65,['heat'],[65],"(4,2)","(4,2)",1,0,-1,-1,left,
2735,P02_104_158,P02,P02_104,08:22.7,08:21.5,08:23.4,25075,25172,turn off heat,turn-off,8,heat,65,['heat'],[65],"(4,2)","(4,2)",1,0,-1,-1,left,
2736,P02_104_159,P02,P02_104,08:24.9,08:23.9,08:25.6,25197,25277,put down wooden spoon,put-down,1,spoon:wooden,1,['spoon:wooden'],[1],,,,,,,,
2738,P02_104_160,P02,P02_104,08:26.2,08:25.6,08:26.4,25280,25321,pick up drainer,pick-up,0,drainer,110,['drainer'],[110],,,,,,,,
2739,P02_104_161,P02,P02_104,08:26.9,08:26.8,08:29.5,25340,25474,pick up pot of pasta,pick-up,0,pot:pasta,29,['pot:pasta'],[29],"(4,2)","(4,2)",0,0,-1,-1,left,
2740,P02_104_162,P02,P02_104,08:30.2,08:30.1,08:32.5,25504,25622,drain pasta on top of sink,drain-on,37,pasta,45,"['pasta', 'top:sink']","[45, 63]","(4,3)","(4,2)",0,0,-1,-1,left,
2741,P02_104_163,P02,P02_104,08:32.4,08:32.5,08:34.0,25622,25700,shake drainer,shake,15,drainer,110,['drainer'],[110],"(4,3)","(4,3)",-1,-1,0,0,right,
2742,P02_104_164,P02,P02_104,08:33.7,08:33.4,08:34.8,25672,25739,put down pot into sink,put-down,1,pot,29,"['pot', 'sink']","[29, 63]",,,,,,,,
2743,P02_104_165,P02,P02_104,08:35.7,08:34.8,08:42.5,25738,26125,transfer pasta from drainer to plate,transfer-from,11,pasta,45,"['pasta', 'drainer']","[45, 110]","(4,3)","(4,3)",-1,-1,0,0,right,
2744,P02_104_166,P02,P02_104,08:42.7,08:42.8,08:44.6,26138,26231,put drainer into sink,put-into,5,drainer,110,"['drainer', 'sink']","[110, 63]",,,,,,,,
2745,P02_104_167,P02,P02_104,08:45.9,08:45.4,08:46.3,26267,26313,pick up cheese,pick-up,0,cheese,32,['cheese'],[32],,,,,,,,
2746,P02_104_168,P02,P02_104,08:47.9,08:47.8,08:48.6,26391,26427,pick up grater,pick-up,0,grater,96,['grater'],[96],,,,,,,,
2747,P02_104_169,P02,P02_104,08:49.2,08:48.7,09:03.9,26434,27193,grate cheese on top of pasta,grate-on,77,cheese,32,"['cheese', 'top:pasta']","[32, 45]","(4,3)","(4,3)",-1,-1,0,0,right,
2749,P02_104_170,P02,P02_104,09:04.4,09:04.3,09:05.2,27217,27258,put down grater,put-down,1,grater,96,['grater'],[96],,,,,,,,
2750,P02_104_171,P02,P02_104,09:05.2,09:05.5,09:07.3,27277,27365,close cheese packaging,close,4,packaging:cheese,26,['packaging:cheese'],[26],,,,,,,,
2751,P02_104_172,P02,P02_104,09:09.9,09:09.9,09:10.9,27496,27545,open fridge,open,3,fridge,12,['fridge'],[12],,,,,,,,
2752,P02_104_173,P02,P02_104,09:10.9,09:10.8,09:11.7,27542,27586,put cheese in fridge,put-in,5,cheese,32,"['cheese', 'fridge']","[32, 12]",,,,,,,,
